COUNTRY,ISO,ADMIN_1,ADMIN_2,SP_ID_1,SP_ID_2,YEAR,AGE_LOWER,AGE_UPPER,SAMPLE_SIZE,POSITIVE,VAC_STATUS,TEST,BEST_TEST,EPI,SOURCE,POPULATION,COVERAGE,POP_0,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,POP_7,POP_8,POP_9,POP_10,POP_11,POP_12,POP_13,POP_14,POP_15,POP_16,POP_17,POP_18,POP_19,POP_20,POP_21,POP_22,POP_23,POP_24,POP_25,POP_26,POP_27,POP_28,POP_29,POP_30,POP_31,POP_32,POP_33,POP_34,POP_35,POP_36,POP_37,POP_38,POP_39,POP_40,POP_41,POP_42,POP_43,POP_44,POP_45,POP_46,POP_47,POP_48,POP_49,POP_50,POP_51,POP_52,POP_53,POP_54,POP_55,POP_56,POP_57,POP_58,POP_59,POP_60,POP_61,POP_62,POP_63,POP_64,POP_65,POP_66,POP_67,POP_68,POP_69,POP_70,POP_71,POP_72,POP_73,POP_74,POP_75,POP_76,POP_77,POP_78,POP_79,POP_80,POP_81,POP_82,POP_83,POP_84,POP_85,POP_86,POP_87,POP_88,POP_89,POP_90,POP_91,POP_92,POP_93,POP_94,POP_95,POP_96,POP_97,POP_98,POP_99,COV_0,COV_1,COV_2,COV_3,COV_4,COV_5,COV_6,COV_7,COV_8,COV_9,COV_10,COV_11,COV_12,COV_13,COV_14,COV_15,COV_16,COV_17,COV_18,COV_19,COV_20,COV_21,COV_22,COV_23,COV_24,COV_25,COV_26,COV_27,COV_28,COV_29,COV_30,COV_31,COV_32,COV_33,COV_34,COV_35,COV_36,COV_37,COV_38,COV_39,COV_40,COV_41,COV_42,COV_43,COV_44,COV_45,COV_46,COV_47,COV_48,COV_49,COV_50,COV_51,COV_52,COV_53,COV_54,COV_55,COV_56,COV_57,COV_58,COV_59,COV_60,COV_61,COV_62,COV_63,COV_64,COV_65,COV_66,COV_67,COV_68,COV_69,COV_70,COV_71,COV_72,COV_73,COV_74,COV_75,COV_76,COV_77,COV_78,COV_79,COV_80,COV_81,COV_82,COV_83,COV_84,COV_85,COV_86,COV_87,COV_88,COV_89,COV_90,COV_91,COV_92,COV_93,COV_94,COV_95,COV_96,COV_97,COV_98,COV_99
KENYA,KEN,MARSABIT,MOYALE,3,NA,1966,2,15,46,2,N,GROUP B HI+,0,Y,HENDERSON,NA,NA,69948.15381,66421.66788,62593.5071,59152.7404,56061.6387,53282.15718,50776.56675,48506.98046,46435.82708,44525.53538,42738.06056,41092.18821,39607.33542,37959.72659,35997.4982,33853.72816,31851.87633,29971.8942,28085.59757,26176.56877,24317.74019,22552.36608,20815.24933,19547.29933,18954.36853,18820.81703,18707.31403,18680.31958,18630.59296,18452.52428,18186.84203,17996.77582,17869.53881,17586.4917,17061.28383,16378.8451,15715.03413,15039.06776,14396.88392,13830.47399,13318.36869,12793.47654,12265.74287,11786.78865,11374.92591,11012.63193,10662.96694,10331.61397,10013.52143,9701.743389,9398.647772,9110.23335,8831.764252,8566.555587,8315.55453,8073.551624,7834.705963,7600.911897,7354.015259,7084.702175,6800.076447,6516.713618,6231.298579,5944.147055,5656.837669,5368.107521,5077.956613,4789.542191,4489.761682,4173.089908,3847.735707,3528.222411,3212.497811,2910.191506,2627.775851,2362.093599,2104.304463,1856.934238,1624.087345,1407.184545,1182.072905,1009.055823,847.8784148,698.6985411,559.1482676,428.5961453,349.8228574,274.2068156,207.4310626,150.6006345,100.400423,81.93053385,64.40781852,46.72724089,28.88880095,12.94470862,7.261665813,5.36731821,3.472970606,1.578623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,MARSABIT,MOYALE,3,NA,1966,16,99,46,7,N,GROUP B HI+,0,Y,HENDERSON,NA,NA,69948.15381,66421.66788,62593.5071,59152.7404,56061.6387,53282.15718,50776.56675,48506.98046,46435.82708,44525.53538,42738.06056,41092.18821,39607.33542,37959.72659,35997.4982,33853.72816,31851.87633,29971.8942,28085.59757,26176.56877,24317.74019,22552.36608,20815.24933,19547.29933,18954.36853,18820.81703,18707.31403,18680.31958,18630.59296,18452.52428,18186.84203,17996.77582,17869.53881,17586.4917,17061.28383,16378.8451,15715.03413,15039.06776,14396.88392,13830.47399,13318.36869,12793.47654,12265.74287,11786.78865,11374.92591,11012.63193,10662.96694,10331.61397,10013.52143,9701.743389,9398.647772,9110.23335,8831.764252,8566.555587,8315.55453,8073.551624,7834.705963,7600.911897,7354.015259,7084.702175,6800.076447,6516.713618,6231.298579,5944.147055,5656.837669,5368.107521,5077.956613,4789.542191,4489.761682,4173.089908,3847.735707,3528.222411,3212.497811,2910.191506,2627.775851,2362.093599,2104.304463,1856.934238,1624.087345,1407.184545,1182.072905,1009.055823,847.8784148,698.6985411,559.1482676,428.5961453,349.8228574,274.2068156,207.4310626,150.6006345,100.400423,81.93053385,64.40781852,46.72724089,28.88880095,12.94470862,7.261665813,5.36731821,3.472970606,1.578623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,MARSABIT,MOYALE,3,NA,1966,2,15,46,0,NA,COMPLEMENT-FIXATION ,0,Y,HENDERSON,NA,NA,69948.15381,66421.66788,62593.5071,59152.7404,56061.6387,53282.15718,50776.56675,48506.98046,46435.82708,44525.53538,42738.06056,41092.18821,39607.33542,37959.72659,35997.4982,33853.72816,31851.87633,29971.8942,28085.59757,26176.56877,24317.74019,22552.36608,20815.24933,19547.29933,18954.36853,18820.81703,18707.31403,18680.31958,18630.59296,18452.52428,18186.84203,17996.77582,17869.53881,17586.4917,17061.28383,16378.8451,15715.03413,15039.06776,14396.88392,13830.47399,13318.36869,12793.47654,12265.74287,11786.78865,11374.92591,11012.63193,10662.96694,10331.61397,10013.52143,9701.743389,9398.647772,9110.23335,8831.764252,8566.555587,8315.55453,8073.551624,7834.705963,7600.911897,7354.015259,7084.702175,6800.076447,6516.713618,6231.298579,5944.147055,5656.837669,5368.107521,5077.956613,4789.542191,4489.761682,4173.089908,3847.735707,3528.222411,3212.497811,2910.191506,2627.775851,2362.093599,2104.304463,1856.934238,1624.087345,1407.184545,1182.072905,1009.055823,847.8784148,698.6985411,559.1482676,428.5961453,349.8228574,274.2068156,207.4310626,150.6006345,100.400423,81.93053385,64.40781852,46.72724089,28.88880095,12.94470862,7.261665813,5.36731821,3.472970606,1.578623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,MARSABIT,MOYALE,3,NA,1966,16,99,46,3,NA,COMPLEMENT-FIXATION ,0,Y,HENDERSON,NA,NA,69948.15381,66421.66788,62593.5071,59152.7404,56061.6387,53282.15718,50776.56675,48506.98046,46435.82708,44525.53538,42738.06056,41092.18821,39607.33542,37959.72659,35997.4982,33853.72816,31851.87633,29971.8942,28085.59757,26176.56877,24317.74019,22552.36608,20815.24933,19547.29933,18954.36853,18820.81703,18707.31403,18680.31958,18630.59296,18452.52428,18186.84203,17996.77582,17869.53881,17586.4917,17061.28383,16378.8451,15715.03413,15039.06776,14396.88392,13830.47399,13318.36869,12793.47654,12265.74287,11786.78865,11374.92591,11012.63193,10662.96694,10331.61397,10013.52143,9701.743389,9398.647772,9110.23335,8831.764252,8566.555587,8315.55453,8073.551624,7834.705963,7600.911897,7354.015259,7084.702175,6800.076447,6516.713618,6231.298579,5944.147055,5656.837669,5368.107521,5077.956613,4789.542191,4489.761682,4173.089908,3847.735707,3528.222411,3212.497811,2910.191506,2627.775851,2362.093599,2104.304463,1856.934238,1624.087345,1407.184545,1182.072905,1009.055823,847.8784148,698.6985411,559.1482676,428.5961453,349.8228574,274.2068156,207.4310626,150.6006345,100.400423,81.93053385,64.40781852,46.72724089,28.88880095,12.94470862,7.261665813,5.36731821,3.472970606,1.578623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,MARSABIT,MOYALE,3,NA,1966,2,15,46,1,NA,YELLOW FEVER PROTECTION TEST,1,Y,HENDERSON,NA,NA,69948.15381,66421.66788,62593.5071,59152.7404,56061.6387,53282.15718,50776.56675,48506.98046,46435.82708,44525.53538,42738.06056,41092.18821,39607.33542,37959.72659,35997.4982,33853.72816,31851.87633,29971.8942,28085.59757,26176.56877,24317.74019,22552.36608,20815.24933,19547.29933,18954.36853,18820.81703,18707.31403,18680.31958,18630.59296,18452.52428,18186.84203,17996.77582,17869.53881,17586.4917,17061.28383,16378.8451,15715.03413,15039.06776,14396.88392,13830.47399,13318.36869,12793.47654,12265.74287,11786.78865,11374.92591,11012.63193,10662.96694,10331.61397,10013.52143,9701.743389,9398.647772,9110.23335,8831.764252,8566.555587,8315.55453,8073.551624,7834.705963,7600.911897,7354.015259,7084.702175,6800.076447,6516.713618,6231.298579,5944.147055,5656.837669,5368.107521,5077.956613,4789.542191,4489.761682,4173.089908,3847.735707,3528.222411,3212.497811,2910.191506,2627.775851,2362.093599,2104.304463,1856.934238,1624.087345,1407.184545,1182.072905,1009.055823,847.8784148,698.6985411,559.1482676,428.5961453,349.8228574,274.2068156,207.4310626,150.6006345,100.400423,81.93053385,64.40781852,46.72724089,28.88880095,12.94470862,7.261665813,5.36731821,3.472970606,1.578623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,MARSABIT,MOYALE,3,NA,1966,16,99,46,6,NA,YELLOW FEVER PROTECTION TEST,1,Y,HENDERSON,NA,NA,69948.15381,66421.66788,62593.5071,59152.7404,56061.6387,53282.15718,50776.56675,48506.98046,46435.82708,44525.53538,42738.06056,41092.18821,39607.33542,37959.72659,35997.4982,33853.72816,31851.87633,29971.8942,28085.59757,26176.56877,24317.74019,22552.36608,20815.24933,19547.29933,18954.36853,18820.81703,18707.31403,18680.31958,18630.59296,18452.52428,18186.84203,17996.77582,17869.53881,17586.4917,17061.28383,16378.8451,15715.03413,15039.06776,14396.88392,13830.47399,13318.36869,12793.47654,12265.74287,11786.78865,11374.92591,11012.63193,10662.96694,10331.61397,10013.52143,9701.743389,9398.647772,9110.23335,8831.764252,8566.555587,8315.55453,8073.551624,7834.705963,7600.911897,7354.015259,7084.702175,6800.076447,6516.713618,6231.298579,5944.147055,5656.837669,5368.107521,5077.956613,4789.542191,4489.761682,4173.089908,3847.735707,3528.222411,3212.497811,2910.191506,2627.775851,2362.093599,2104.304463,1856.934238,1624.087345,1407.184545,1182.072905,1009.055823,847.8784148,698.6985411,559.1482676,428.5961453,349.8228574,274.2068156,207.4310626,150.6006345,100.400423,81.93053385,64.40781852,46.72724089,28.88880095,12.94470862,7.261665813,5.36731821,3.472970606,1.578623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,FRONTIER DISTRICT,MARSABIT,3,NA,1966,2,15,29,1,N,GROUP B HI+,0,Y,HENDERSON,NA,NA,69948.15381,66421.66788,62593.5071,59152.7404,56061.6387,53282.15718,50776.56675,48506.98046,46435.82708,44525.53538,42738.06056,41092.18821,39607.33542,37959.72659,35997.4982,33853.72816,31851.87633,29971.8942,28085.59757,26176.56877,24317.74019,22552.36608,20815.24933,19547.29933,18954.36853,18820.81703,18707.31403,18680.31958,18630.59296,18452.52428,18186.84203,17996.77582,17869.53881,17586.4917,17061.28383,16378.8451,15715.03413,15039.06776,14396.88392,13830.47399,13318.36869,12793.47654,12265.74287,11786.78865,11374.92591,11012.63193,10662.96694,10331.61397,10013.52143,9701.743389,9398.647772,9110.23335,8831.764252,8566.555587,8315.55453,8073.551624,7834.705963,7600.911897,7354.015259,7084.702175,6800.076447,6516.713618,6231.298579,5944.147055,5656.837669,5368.107521,5077.956613,4789.542191,4489.761682,4173.089908,3847.735707,3528.222411,3212.497811,2910.191506,2627.775851,2362.093599,2104.304463,1856.934238,1624.087345,1407.184545,1182.072905,1009.055823,847.8784148,698.6985411,559.1482676,428.5961453,349.8228574,274.2068156,207.4310626,150.6006345,100.400423,81.93053385,64.40781852,46.72724089,28.88880095,12.94470862,7.261665813,5.36731821,3.472970606,1.578623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,FRONTIER DISTRICT,MARSABIT,3,NA,1966,16,99,83,24,N,GROUP B HI+,0,Y,HENDERSON,NA,NA,69948.15381,66421.66788,62593.5071,59152.7404,56061.6387,53282.15718,50776.56675,48506.98046,46435.82708,44525.53538,42738.06056,41092.18821,39607.33542,37959.72659,35997.4982,33853.72816,31851.87633,29971.8942,28085.59757,26176.56877,24317.74019,22552.36608,20815.24933,19547.29933,18954.36853,18820.81703,18707.31403,18680.31958,18630.59296,18452.52428,18186.84203,17996.77582,17869.53881,17586.4917,17061.28383,16378.8451,15715.03413,15039.06776,14396.88392,13830.47399,13318.36869,12793.47654,12265.74287,11786.78865,11374.92591,11012.63193,10662.96694,10331.61397,10013.52143,9701.743389,9398.647772,9110.23335,8831.764252,8566.555587,8315.55453,8073.551624,7834.705963,7600.911897,7354.015259,7084.702175,6800.076447,6516.713618,6231.298579,5944.147055,5656.837669,5368.107521,5077.956613,4789.542191,4489.761682,4173.089908,3847.735707,3528.222411,3212.497811,2910.191506,2627.775851,2362.093599,2104.304463,1856.934238,1624.087345,1407.184545,1182.072905,1009.055823,847.8784148,698.6985411,559.1482676,428.5961453,349.8228574,274.2068156,207.4310626,150.6006345,100.400423,81.93053385,64.40781852,46.72724089,28.88880095,12.94470862,7.261665813,5.36731821,3.472970606,1.578623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,FRONTIER DISTRICT,MARSABIT,3,NA,1966,2,15,29,1,NA,COMPLEMENT-FIXATION ,0,Y,HENDERSON,NA,NA,69948.15381,66421.66788,62593.5071,59152.7404,56061.6387,53282.15718,50776.56675,48506.98046,46435.82708,44525.53538,42738.06056,41092.18821,39607.33542,37959.72659,35997.4982,33853.72816,31851.87633,29971.8942,28085.59757,26176.56877,24317.74019,22552.36608,20815.24933,19547.29933,18954.36853,18820.81703,18707.31403,18680.31958,18630.59296,18452.52428,18186.84203,17996.77582,17869.53881,17586.4917,17061.28383,16378.8451,15715.03413,15039.06776,14396.88392,13830.47399,13318.36869,12793.47654,12265.74287,11786.78865,11374.92591,11012.63193,10662.96694,10331.61397,10013.52143,9701.743389,9398.647772,9110.23335,8831.764252,8566.555587,8315.55453,8073.551624,7834.705963,7600.911897,7354.015259,7084.702175,6800.076447,6516.713618,6231.298579,5944.147055,5656.837669,5368.107521,5077.956613,4789.542191,4489.761682,4173.089908,3847.735707,3528.222411,3212.497811,2910.191506,2627.775851,2362.093599,2104.304463,1856.934238,1624.087345,1407.184545,1182.072905,1009.055823,847.8784148,698.6985411,559.1482676,428.5961453,349.8228574,274.2068156,207.4310626,150.6006345,100.400423,81.93053385,64.40781852,46.72724089,28.88880095,12.94470862,7.261665813,5.36731821,3.472970606,1.578623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,FRONTIER DISTRICT,MARSABIT,3,NA,1966,16,99,83,2,NA,COMPLEMENT-FIXATION ,0,Y,HENDERSON,NA,NA,69948.15381,66421.66788,62593.5071,59152.7404,56061.6387,53282.15718,50776.56675,48506.98046,46435.82708,44525.53538,42738.06056,41092.18821,39607.33542,37959.72659,35997.4982,33853.72816,31851.87633,29971.8942,28085.59757,26176.56877,24317.74019,22552.36608,20815.24933,19547.29933,18954.36853,18820.81703,18707.31403,18680.31958,18630.59296,18452.52428,18186.84203,17996.77582,17869.53881,17586.4917,17061.28383,16378.8451,15715.03413,15039.06776,14396.88392,13830.47399,13318.36869,12793.47654,12265.74287,11786.78865,11374.92591,11012.63193,10662.96694,10331.61397,10013.52143,9701.743389,9398.647772,9110.23335,8831.764252,8566.555587,8315.55453,8073.551624,7834.705963,7600.911897,7354.015259,7084.702175,6800.076447,6516.713618,6231.298579,5944.147055,5656.837669,5368.107521,5077.956613,4789.542191,4489.761682,4173.089908,3847.735707,3528.222411,3212.497811,2910.191506,2627.775851,2362.093599,2104.304463,1856.934238,1624.087345,1407.184545,1182.072905,1009.055823,847.8784148,698.6985411,559.1482676,428.5961453,349.8228574,274.2068156,207.4310626,150.6006345,100.400423,81.93053385,64.40781852,46.72724089,28.88880095,12.94470862,7.261665813,5.36731821,3.472970606,1.578623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,FRONTIER DISTRICT,MARSABIT,3,NA,1966,2,15,29,1,NA,YELLOW FEVER PROTECTION TEST,1,Y,HENDERSON,NA,NA,69948.15381,66421.66788,62593.5071,59152.7404,56061.6387,53282.15718,50776.56675,48506.98046,46435.82708,44525.53538,42738.06056,41092.18821,39607.33542,37959.72659,35997.4982,33853.72816,31851.87633,29971.8942,28085.59757,26176.56877,24317.74019,22552.36608,20815.24933,19547.29933,18954.36853,18820.81703,18707.31403,18680.31958,18630.59296,18452.52428,18186.84203,17996.77582,17869.53881,17586.4917,17061.28383,16378.8451,15715.03413,15039.06776,14396.88392,13830.47399,13318.36869,12793.47654,12265.74287,11786.78865,11374.92591,11012.63193,10662.96694,10331.61397,10013.52143,9701.743389,9398.647772,9110.23335,8831.764252,8566.555587,8315.55453,8073.551624,7834.705963,7600.911897,7354.015259,7084.702175,6800.076447,6516.713618,6231.298579,5944.147055,5656.837669,5368.107521,5077.956613,4789.542191,4489.761682,4173.089908,3847.735707,3528.222411,3212.497811,2910.191506,2627.775851,2362.093599,2104.304463,1856.934238,1624.087345,1407.184545,1182.072905,1009.055823,847.8784148,698.6985411,559.1482676,428.5961453,349.8228574,274.2068156,207.4310626,150.6006345,100.400423,81.93053385,64.40781852,46.72724089,28.88880095,12.94470862,7.261665813,5.36731821,3.472970606,1.578623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,FRONTIER DISTRICT,MARSABIT,3,NA,1966,16,99,83,15,NA,YELLOW FEVER PROTECTION TEST,1,Y,HENDERSON,NA,NA,69948.15381,66421.66788,62593.5071,59152.7404,56061.6387,53282.15718,50776.56675,48506.98046,46435.82708,44525.53538,42738.06056,41092.18821,39607.33542,37959.72659,35997.4982,33853.72816,31851.87633,29971.8942,28085.59757,26176.56877,24317.74019,22552.36608,20815.24933,19547.29933,18954.36853,18820.81703,18707.31403,18680.31958,18630.59296,18452.52428,18186.84203,17996.77582,17869.53881,17586.4917,17061.28383,16378.8451,15715.03413,15039.06776,14396.88392,13830.47399,13318.36869,12793.47654,12265.74287,11786.78865,11374.92591,11012.63193,10662.96694,10331.61397,10013.52143,9701.743389,9398.647772,9110.23335,8831.764252,8566.555587,8315.55453,8073.551624,7834.705963,7600.911897,7354.015259,7084.702175,6800.076447,6516.713618,6231.298579,5944.147055,5656.837669,5368.107521,5077.956613,4789.542191,4489.761682,4173.089908,3847.735707,3528.222411,3212.497811,2910.191506,2627.775851,2362.093599,2104.304463,1856.934238,1624.087345,1407.184545,1182.072905,1009.055823,847.8784148,698.6985411,559.1482676,428.5961453,349.8228574,274.2068156,207.4310626,150.6006345,100.400423,81.93053385,64.40781852,46.72724089,28.88880095,12.94470862,7.261665813,5.36731821,3.472970606,1.578623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,MARSABIT,,3,NA,1968,0,15,4,2,NA,HI,0,Y,HENDERSON,NA,NA,74461.59484,70276.82312,66474.39389,63972.75002,60646.74921,57626.0541,54879.88152,52377.44834,50087.49781,47979.08893,46022.38571,44187.07861,42441.75302,40805.826,39300.29324,37635.00384,35674.82766,33544.63378,31540.41401,29647.17144,27754.2446,25850.42526,24004.54138,22249.1126,20521.30973,19260.14781,18669.90067,18536.03344,18423.00403,18396.64103,18347.07226,18168.53,17902.05844,17711.20292,17582.86087,17300.28735,16777.921,16100.21814,15440.66945,14768.96537,14131.20167,13569.05402,13060.89528,12539.79182,12015.53112,11538.94484,11127.71355,10764.78812,10413.86023,10080.45505,9759.520991,9444.269977,9136.596354,8842.972475,8558.662472,8286.507867,8027.455832,7776.296912,7527.979514,7284.240122,7026.76671,6745.929678,6449.464278,6154.735364,5858.427826,5559.752354,5260.129708,4959.244164,4658.200757,4359.998872,4053.588147,3734.390576,3410.141411,3093.469636,2782.638767,2488.067715,2217.018145,1965.859225,1724.329906,1494.482397,1277.895321,1089.407734,910.2340235,760.5805628,618.9780794,487.1630587,397.6551344,311.9359054,240.7400079,173.8063926,114.9237546,90.77082267,69.45941213,51.62097219,34.25611916,16.73340383,13.41829552,9.629600318,4.578006708,2.210072204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KEN,MARSABIT,,3,NA,1968,16,99,28,15,NA,HI,0,Y,HENDERSON,NA,NA,74461.59484,70276.82312,66474.39389,63972.75002,60646.74921,57626.0541,54879.88152,52377.44834,50087.49781,47979.08893,46022.38571,44187.07861,42441.75302,40805.826,39300.29324,37635.00384,35674.82766,33544.63378,31540.41401,29647.17144,27754.2446,25850.42526,24004.54138,22249.1126,20521.30973,19260.14781,18669.90067,18536.03344,18423.00403,18396.64103,18347.07226,18168.53,17902.05844,17711.20292,17582.86087,17300.28735,16777.921,16100.21814,15440.66945,14768.96537,14131.20167,13569.05402,13060.89528,12539.79182,12015.53112,11538.94484,11127.71355,10764.78812,10413.86023,10080.45505,9759.520991,9444.269977,9136.596354,8842.972475,8558.662472,8286.507867,8027.455832,7776.296912,7527.979514,7284.240122,7026.76671,6745.929678,6449.464278,6154.735364,5858.427826,5559.752354,5260.129708,4959.244164,4658.200757,4359.998872,4053.588147,3734.390576,3410.141411,3093.469636,2782.638767,2488.067715,2217.018145,1965.859225,1724.329906,1494.482397,1277.895321,1089.407734,910.2340235,760.5805628,618.9780794,487.1630587,397.6551344,311.9359054,240.7400079,173.8063926,114.9237546,90.77082267,69.45941213,51.62097219,34.25611916,16.73340383,13.41829552,9.629600318,4.578006708,2.210072204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
